snapshots/LN_2019.09.30-22.54.41.json,3000,0,0.300003,0.001,10000,0,-344.98499985,7
snapshots/LN_2019.10.19-08.00.01.json,3000,0,0.300003,0.001,10000,0,-299.98499985,6
snapshots/LN_2019.11.21-08.00.01.json,3000,0,3.00E-06,0.001,10000,0,-416.99999985,6
snapshots/LN_2019.12.31-08.00.01.json,3000,0,0.300003,0.001,10000,0,-454.48499985,7
snapshots/LN_2020.01.21-08.00.01.json,3000,0,0.300003,0.001,10000,0,-313.48499985,7
snapshots/LN_2020.03.31-08.00.03.json,3000,0,0.900003,0.001,10000,0,-313.45499985,7
snapshots/LN_2020.04.29-08.00.02.json,3000,0,0.300597,0.001,10000,0,-305.98497015,7
snapshots/LN_2020.05.21-08.00.01.json,3000,0,0.003,0.001,10000,0,-298.49985,6
snapshots/LN_2019.09.30-22.54.41.json,30000,0,3.00003,0.001,10000,0,-3449.8499985,7
snapshots/LN_2019.10.19-08.00.01.json,30000,0,3.00003,0.001,10000,0,-2999.8499985,6
snapshots/LN_2019.11.21-08.00.01.json,30000,0,3.00E-05,0.001,10000,0,-4169.9999985,6
snapshots/LN_2019.12.31-08.00.01.json,30000,0,3.00003,0.001,10000,0,-4544.8499985,7
snapshots/LN_2020.01.21-08.00.01.json,30000,0,2.705272052,0.001,10000,0,-3459.84999625,7
snapshots/LN_2020.03.31-08.00.03.json,30000,0,6.00112,0.001,10000,0,-3809.699944,7
snapshots/LN_2020.04.29-08.00.02.json,30000,0,3.77841,0.001,10000,0,-3798.412799499,7
snapshots/LN_2020.05.21-08.00.01.json,30000,0,0.03,0.001,10000,0,-2984.9985,6
snapshots/LN_2019.09.30-22.54.41.json,300000,0,13.73,0.001,10000,0,-53729.772384998,7
snapshots/LN_2019.10.19-08.00.01.json,300000,0,30.0003,0.001,10000,0,-29998.499985,6
snapshots/LN_2019.11.21-08.00.01.json,300000,0,7.5756,0.001,10000,0,-38745.254184999,6
snapshots/LN_2019.12.31-08.00.01.json,300000,0,31.005215,0.001,10000,0,-52368.44973925,6.83333333333333
snapshots/LN_2020.01.21-08.00.01.json,300000,0,24.505387052,0.001,10000,0,-42618.726890249,6.875
snapshots/LN_2020.03.31-08.00.03.json,300000,0,19.01665,0.001,10000,0,-50166.890067499,7
snapshots/LN_2020.04.29-08.00.02.json,300000,0,34.68068,0.001,10000,0,-27711.322785999,6.4
snapshots/LN_2020.05.21-08.00.01.json,300000,0,27.395552209,0.001,10000,0,-43117.625766939,6.8
snapshots/LN_2019.09.30-22.54.41.json,3000000,995077,130.821177423,0.001,10000,995077,-310057.056556125,6.875
snapshots/LN_2019.10.19-08.00.01.json,3000000,1598282,99.705327395,0.001,10000,1598282,-198299.722015957,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,3000000,1692004,67.139581582,0.001,10000,1692004,-150024.129735839,6.4
snapshots/LN_2019.12.31-08.00.01.json,3000000,1004552,145.792811248,0.001,10000,1004552,-276531.827159375,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,3000000,907004,114.032750048,0.001,10000,907004,-280146.609102685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,3000000,1745543,83.508242261,0.001,10000,1745543,-234561.956266574,6.5
snapshots/LN_2020.04.29-08.00.02.json,3000000,251099,228.697419008,0.001,10000,251099,-329353.136160755,6.5
snapshots/LN_2020.05.21-08.00.01.json,3000000,2175611,542.04115743,0.001,10000,2175611,-90136.196151497,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,30000000,27995077,130.821177423,0.001,10000,27995077,-310057.056556125,6.875
snapshots/LN_2019.10.19-08.00.01.json,30000000,28598282,99.705327395,0.001,10000,28598282,-198299.722015957,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,30000000,28692004,67.139581582,0.001,10000,28692004,-150024.129735839,6.4
snapshots/LN_2019.12.31-08.00.01.json,30000000,28004552,145.792811248,0.001,10000,28004552,-276531.827159375,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,30000000,27907004,114.032750048,0.001,10000,27907004,-280146.609102685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,30000000,28745543,83.508242261,0.001,10000,28745543,-234561.956266574,6.5
snapshots/LN_2020.04.29-08.00.02.json,30000000,27251099,228.697419008,0.001,10000,27251099,-329353.136160755,6.5
snapshots/LN_2020.05.21-08.00.01.json,30000000,29175611,542.04115743,0.001,10000,29175611,-90136.196151497,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,3000,0,0.030003,0.001,100000,0,-344.99849985,7
snapshots/LN_2019.10.19-08.00.01.json,3000,0,0.030003,0.001,100000,0,-299.99849985,6
snapshots/LN_2019.11.21-08.00.01.json,3000,0,3.00E-06,0.001,100000,0,-416.99999985,6
snapshots/LN_2019.12.31-08.00.01.json,3000,0,0.030003,0.001,100000,0,-454.49849985,7
snapshots/LN_2020.01.21-08.00.01.json,3000,0,0.030003,0.001,100000,0,-313.49849985,7
snapshots/LN_2020.03.31-08.00.03.json,3000,0,0.090003,0.001,100000,0,-313.49549985,7
snapshots/LN_2020.04.29-08.00.02.json,3000,0,0.030867,0.001,100000,0,-305.99845665,7
snapshots/LN_2020.05.21-08.00.01.json,3000,0,0.003,0.001,100000,0,-298.49985,6
snapshots/LN_2019.09.30-22.54.41.json,30000,0,0.30003,0.001,100000,0,-3449.9849985,7
snapshots/LN_2019.10.19-08.00.01.json,30000,0,0.30003,0.001,100000,0,-2999.9849985,6
snapshots/LN_2019.11.21-08.00.01.json,30000,0,3.00E-05,0.001,100000,0,-4169.9999985,6
snapshots/LN_2019.12.31-08.00.01.json,30000,0,0.30003,0.001,100000,0,-4544.9849985,7
snapshots/LN_2020.01.21-08.00.01.json,30000,0,0.270592052,0.001,100000,0,-3459.98499625,7
snapshots/LN_2020.03.31-08.00.03.json,30000,0,0.60022,0.001,100000,0,-3809.969989,7
snapshots/LN_2020.04.29-08.00.02.json,30000,0,0.38055,0.001,100000,0,-3798.582944499,7
snapshots/LN_2020.05.21-08.00.01.json,30000,0,0.03,0.001,100000,0,-2984.9985,6
snapshots/LN_2019.09.30-22.54.41.json,300000,0,1.37327,0.001,100000,0,-53730.390324998,7
snapshots/LN_2019.10.19-08.00.01.json,300000,0,3.0003,0.001,100000,0,-29999.849985,6
snapshots/LN_2019.11.21-08.00.01.json,300000,0,0.75783,0.001,100000,0,-38745.595104999,6
snapshots/LN_2019.12.31-08.00.01.json,300000,0,3.105215,0.001,100000,0,-52369.84473925,6.83333333333333
snapshots/LN_2020.01.21-08.00.01.json,300000,0,2.630707052,0.001,100000,0,-42619.856480249,6.875
snapshots/LN_2020.03.31-08.00.03.json,300000,0,1.90315,0.001,100000,0,-50167.745832499,7
snapshots/LN_2020.04.29-08.00.02.json,300000,0,3.47102,0.001,100000,0,-27712.883430999,6.4
snapshots/LN_2020.05.21-08.00.01.json,300000,0,2.775242209,0.001,100000,0,-43118.793741939,6.8
snapshots/LN_2019.09.30-22.54.41.json,3000000,995077,13.126782423,0.001,100000,995077,-310062.941622375,6.875
snapshots/LN_2019.10.19-08.00.01.json,3000000,1598282,10.182176195,0.001,100000,1598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,3000000,1692004,6.809276242,0.001,100000,1692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,3000000,1004552,16.299235528,0.001,100000,1004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,3000000,907004,11.621030048,0.001,100000,907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,3000000,1745543,8.480558021,0.001,100000,1745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,3000000,251099,22.916154548,0.001,100000,251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,3000000,2175611,54.32968071,0.001,100000,2175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,30000000,27995077,13.126782423,0.001,100000,27995077,-310062.941622375,6.875
snapshots/LN_2019.10.19-08.00.01.json,30000000,28598282,10.182176195,0.001,100000,28598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,30000000,28692004,6.809276242,0.001,100000,28692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,30000000,28004552,16.299235528,0.001,100000,28004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,30000000,27907004,11.621030048,0.001,100000,27907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,30000000,28745543,8.480558021,0.001,100000,28745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,30000000,27251099,22.916154548,0.001,100000,27251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,30000000,29175611,54.32968071,0.001,100000,29175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,300000000,297995077,130.821177423,0.001,10000,297995077,-310057.056556125,6.875
snapshots/LN_2019.10.19-08.00.01.json,300000000,298598282,99.705327395,0.001,10000,298598282,-198299.722015957,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,300000000,298692004,67.139581582,0.001,10000,298692004,-150024.129735839,6.4
snapshots/LN_2019.12.31-08.00.01.json,300000000,298004552,145.792811248,0.001,10000,298004552,-276531.827159375,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,300000000,297907004,114.032750048,0.001,10000,297907004,-280146.609102685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,300000000,298745543,83.508242261,0.001,10000,298745543,-234561.956266574,6.5
snapshots/LN_2020.04.29-08.00.02.json,300000000,297251099,228.697419008,0.001,10000,297251099,-329353.136160755,6.5
snapshots/LN_2020.05.21-08.00.01.json,300000000,299175611,542.04115743,0.001,10000,299175611,-90136.196151497,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,300000000,297995077,13.126782423,0.001,100000,297995077,-310062.941622375,6.875
snapshots/LN_2019.10.19-08.00.01.json,300000000,298598282,10.182176195,0.001,100000,298598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,300000000,298692004,6.809276242,0.001,100000,298692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,300000000,298004552,16.299235528,0.001,100000,298004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,300000000,297907004,11.621030048,0.001,100000,297907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,300000000,298745543,8.480558021,0.001,100000,298745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,300000000,297251099,22.916154548,0.001,100000,297251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,300000000,299175611,54.32968071,0.001,100000,299175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 -344.98499985 7.0
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 0.015000149999991663 7.0
snapshots/LN_2019.10.19-08.00.01.json 3000 0 0.30000299999999996 0.001 10000 0 0.015000149999991663 6.0
snapshots/LN_2019.11.21-08.00.01.json 3000 0 3e-06 0.001 10000 0 1.500000053056283e-07 6.0
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 -1004.9849998499999 7.0
snapshots/LN_2019.10.19-08.00.01.json 3000 0 0.30000299999999996 0.001 10000 0 -719.9849998499999 6.0
snapshots/LN_2019.11.21-08.00.01.json 3000 0 3e-06 0.001 10000 0 -1460.9999998500002 6.0
snapshots/LN_2019.12.31-08.00.01.json 3000 0 0.30000299999999996 0.001 10000 0 -111.14919999199998 7.0
snapshots/LN_2020.01.21-08.00.01.json 3000 0 0.30000299999999996 0.001 10000 0 -1019.9849998500001 7.0
snapshots/LN_2020.03.31-08.00.03.json 3000 0 0.900003 0.001 10000 0 -1019.9549998500001 7.0
snapshots/LN_2020.04.29-08.00.02.json 3000 0 0.30059699999999995 0.001 10000 0 -662.9849701500001 7.0
snapshots/LN_2020.05.21-08.00.01.json 3000 0 0.003 0.001 10000 0 -716.9998499999999 6.0
snapshots/LN_2019.09.30-22.54.41.json 30000 0 3.00003 0.001 10000 0 -10049.8499985 7.0
snapshots/LN_2019.10.19-08.00.01.json 30000 0 3.00003 0.001 10000 0 -7199.849998499998 6.0
snapshots/LN_2019.11.21-08.00.01.json 30000 0 3e-05 0.001 10000 0 -14609.9999985 6.0
snapshots/LN_2019.12.31-08.00.01.json 30000 0 3.00003 0.001 10000 0 -1111.492499925 7.0
snapshots/LN_2020.01.21-08.00.01.json 30000 0 2.705272052 0.001 10000 0 -9449.849996250001 7.0
snapshots/LN_2020.03.31-08.00.03.json 30000 0 6.00112 0.001 10000 0 -10719.699944000002 7.0
snapshots/LN_2020.04.29-08.00.02.json 30000 0 3.7784099999999996 0.001 10000 0 -10313.256799499 7.0
snapshots/LN_2020.05.21-08.00.01.json 30000 0 0.03 0.001 10000 0 -7169.9985 6.0
snapshots/LN_2019.09.30-22.54.41.json 300000 0 13.73 0.001 10000 0 -43566.09729409401 7.0
snapshots/LN_2019.10.19-08.00.01.json 300000 0 30.0003 0.001 10000 0 -71998.49998499999 6.0
snapshots/LN_2019.11.21-08.00.01.json 300000 0 7.5756000000000006 0.001 10000 0 -127388.63018499901 6.0
snapshots/LN_2019.12.31-08.00.01.json 300000 0 31.005215 0.001 10000 0 -91351.73474210002 6.833333333333333
snapshots/LN_2020.01.21-08.00.01.json 300000 0 24.505387051999996 0.001 10000 0 -117388.52689024899 6.875
snapshots/LN_2020.03.31-08.00.03.json 300000 0 19.01665 0.001 10000 0 -109676.34406749903 7.0
snapshots/LN_2020.04.29-08.00.02.json 300000 0 34.68068 0.001 10000 0 -61477.211785998996 6.4
snapshots/LN_2020.05.21-08.00.01.json 300000 0 27.395552209 0.001 10000 0 -129775.53316693901 6.8
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 130.821177423 0.001 10000 995077 -482872.74813614704 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 99.705327395 0.001 10000 1598282 -401094.88746631 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 67.139581582 0.001 10000 1692004 -385421.24873583904 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 145.792811248 0.001 10000 1004552 -842994.501162225 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 114.032750048 0.001 10000 907004 -734330.1688047021 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 83.508242261 0.001 10000 1745543 -549675.3483595941 6.5
snapshots/LN_2019.09.30-22.54.41.json 3000 0 0.30000299999999996 0.001 10000 0 -1004.9849998499999 7.0
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 130.821177423 0.001 10000 995077 -482872.74813614704 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 99.705327395 0.001 10000 1598282 -401094.88746631 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 67.139581582 0.001 10000 1692004 -385421.24873583904 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 145.792811248 0.001 10000 1004552 -842994.501162225 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 114.032750048 0.001 10000 907004 -734330.1688047021 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 83.508242261 0.001 10000 1745543 -549675.3483595941 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 228.69741900799997 0.001 10000 251099 -839287.3756607551 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 542.04115743 0.001 10000 2175611 -313012.24524008203 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 30000000 27995077 130.821177423 0.001 10000 27995077 -482872.74813614704 6.875
snapshots/LN_2019.10.19-08.00.01.json 30000000 28598282 99.705327395 0.001 10000 28598282 -401094.88746631 6.615384615384615
snapshots/LN_2019.09.30-22.54.41.json 3000 0 3000.000003 0.001 1 0 -854.99999985 7.0
snapshots/LN_2019.10.19-08.00.01.json 3000 0 3000.000003 0.001 1 0 -569.99999985 6.0
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 1307715.549627423 0.001 1 995077 -427016.08336124703 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 994701.9151593951 0.001 1 1598282 -356800.08738931007 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 670336.8319089821 0.001 1 1692004 -351904.91370453907 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 1438819.419060448 0.001 1 1004552 -773908.5344498252 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 1137908.241950048 0.001 1 907004 -679644.637904702 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 833641.0801486609 0.001 1 1745543 -485547.26180959394 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 2286458.545569608 0.001 1 251099 -725597.8307522549 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 5419016.54751663 0.001 1 2175611 -293530.98256118206 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 130771.59962742301 0.001 10 995077 -477292.10926124704 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 99470.403159395 0.001 10 1598282 -396669.39438931 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 67033.778508982 0.001 10 1692004 -382072.63200453896 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 143883.661860448 0.001 10 1004552 -836092.1228498251 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 113791.041950048 0.001 10 907004 -728866.5379047019 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 83364.23774866099 0.001 10 1745543 -543268.3118095942 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 228645.90096960805 0.001 10 251099 -827928.654252255 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 541901.7803166299 0.001 10 2175611 -311065.87246118207 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 13077.204627422998 0.001 100 995077 -482319.711851247 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 9947.251959394998 0.001 100 1598282 -400656.32508930995 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 6703.473168982001 0.001 100 1692004 -385089.40383453894 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 14390.086140448 0.001 100 1004552 -842310.4816898251 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 11379.321950048 0.001 100 907004 -733788.727904702 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 8336.553508661 0.001 100 1745543 -549040.4168095941 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 22864.636509608004 0.001 100 251099 -838161.736602255 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 54190.30359663001 0.001 100 2175611 -312819.36145118205 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 1307.765127423 0.001 1000 995077 -482822.472110247 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 994.9368393949999 0.001 1000 1598282 -401055.01815931004 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 670.442634982 0.001 1000 1692004 -385391.081017539 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 1440.7285684479998 0.001 1000 1004552 -842932.3175738252 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 1138.149950048 0.001 1000 907004 -734280.9469047021 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 833.7850846609999 0.001 1000 1745543 -549617.6273095942 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 2286.5100636079997 0.001 1000 251099 -839185.044837255 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 5419.15592463 0.001 1000 2175611 -312994.710350182 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 130.821177423 0.001 10000 995077 -482872.74813614704 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 99.705327395 0.001 10000 1598282 -401094.88746631 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 67.139581582 0.001 10000 1692004 -385421.24873583904 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 145.792811248 0.001 10000 1004552 -842994.501162225 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 114.032750048 0.001 10000 907004 -734330.1688047021 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 83.508242261 0.001 10000 1745543 -549675.3483595941 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 228.69741900799997 0.001 10000 251099 -839287.3756607551 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 542.04115743 0.001 10000 2175611 -313012.24524008203 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 13.126782423 0.001 100000 995077 -482877.7757387371 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 10.182176195 0.001 100000 1598282 -401098.87439701 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 6.809276242 0.001 100000 1692004 -385424.2655076691 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 16.299235527999997 0.001 100000 1004552 -843000.719521065 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 11.621030047999998 0.001 100000 907004 -734335.090994702 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 8.480558021 0.001 100000 1745543 -549681.120464594 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 22.916154548 0.001 100000 251099 -839297.608743105 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 54.32968071 0.001 100000 2175611 -313013.99872907205 6.785714285714286
